OT_ID	Gene.Ontology.IDs
jg4395.t1	GO:0003682,GO:0005634,GO:0005703,GO:0005730,GO:0005829,GO:0006260,GO:0006281,GO:0006368,GO:0031491,GO:0032968,GO:0035101,GO:0046982,GO:1902275
jg5086.t1	GO:0000049,GO:0002161,GO:0004822,GO:0005524,GO:0005737,GO:0006428,GO:0008270
jg3593.t1	GO:0005524,GO:0016020,GO:0016887
jg4461.t1	GO:0005737,GO:0016491,GO:0019853
jg3905.t1	GO:0000151,GO:0004842,GO:0005634,GO:0005737,GO:0005829,GO:0006511,GO:0007423,GO:0007465,GO:0007601,GO:0008270,GO:0010498,GO:0016567,GO:0031624,GO:0032436,GO:0035883,GO:0042802,GO:0043161,GO:0045500,GO:0045676,GO:0061630
jg4013.t1	GO:0004775,GO:0005524,GO:0005739,GO:0006099,GO:0046872
jg4552.t1	GO:0000785,GO:0000978,GO:0000981,GO:0001228,GO:0003712,GO:0003713,GO:0005634,GO:0005654,GO:0005813,GO:0006355,GO:0006357,GO:0016605,GO:0016925,GO:0019789,GO:0031965,GO:0042802,GO:0043565,GO:0044828,GO:0045944,GO:0046872,GO:0046983,GO:0061665,GO:1990466,GO:1990837
jg4423.t1	GO:0015015,GO:0016020,GO:0017095,GO:0060173
jg5100.t1	GO:0005737,GO:0005741,GO:0006974,GO:0035694,GO:0035695,GO:0043231,GO:0048545
jg3923.t1	GO:0003924,GO:0005525,GO:0005634,GO:0005654,GO:0005737,GO:0005764,GO:0005765,GO:0006915,GO:0008104,GO:0009267,GO:0010507,GO:0031625,GO:0031669,GO:0032008,GO:0033209,GO:0034198,GO:0035556,GO:0042593,GO:0042803,GO:0043200,GO:0043495,GO:0046982,GO:0051219,GO:0061462,GO:0071230,GO:0072657,GO:1903432,GO:1904263,GO:1990131,GO:1990877
jg3382.t1	GO:0016020
jg3237.t1	GO:0008374,GO:0016020
jg3772.t1	GO:0003743,GO:0003924,GO:0005525,GO:0005737
jg3989.t1	GO:0005829,GO:0016567,GO:0019005,GO:0043161
jg3694.t1	GO:0005737
jg4828.t1	GO:0000324,GO:0005524,GO:0005886,GO:0008559,GO:0016887,GO:0042626,GO:0046677,GO:0055085,GO:1990961
jg3888.t1	GO:0000049,GO:0002943,GO:0003725,GO:0004860,GO:0005737,GO:0005783,GO:0005829,GO:0010181,GO:0017150,GO:0050660,GO:0070402,GO:0102264,GO:0140374
jg3888.t2	GO:0000049,GO:0002943,GO:0003725,GO:0004860,GO:0005737,GO:0005783,GO:0005829,GO:0010181,GO:0017150,GO:0050660,GO:0070402,GO:0102264,GO:0140374
jg4842.t1	GO:0003676,GO:0003887,GO:0005737,GO:0008270,GO:0015074,GO:0019899,GO:0042575
jg4533.t1	GO:1902936
jg5058.t1	GO:0003964,GO:0004519
jg4604.t1	GO:0003676,GO:0003964,GO:0004190,GO:0004519,GO:0006508,GO:0008270,GO:0015074
jg3285.t1	GO:0003677,GO:0005634,GO:0030326,GO:0035118,GO:0045743,GO:0046872
jg5027.t1	GO:0005737,GO:0008690,GO:0009103,GO:0033468
jg5000.t1	GO:0003723,GO:0004831,GO:0005524,GO:0005739,GO:0005759,GO:0005829,GO:0006437,GO:0043039,GO:0070184
jg3846.t1	GO:0006865,GO:0016020
jg5105.t1	
jg4429.t1	GO:0003677,GO:0005634
jg4839.t1	GO:0003924,GO:0005525,GO:0005737,GO:0005743,GO:0005758,GO:0005874,GO:0006915,GO:0008017,GO:0008053,GO:0031966,GO:0046039,GO:0070300,GO:0097749,GO:1901612
jg3343.t1	GO:0005739,GO:0005759,GO:0006637,GO:0047617,GO:0052689
jg5015.t1	GO:0004808,GO:0005737,GO:0016645,GO:0030488
jg3762.t1	GO:0000139,GO:0000209,GO:0002250,GO:0002495,GO:0004842,GO:0005737,GO:0005764,GO:0005765,GO:0005768,GO:0005789,GO:0006955,GO:0008270,GO:0016567,GO:0031901,GO:0031902,GO:0042287,GO:0042289,GO:0045347,GO:0061630
jg4906.t1	GO:0003677,GO:0003906,GO:0006284,GO:0008081,GO:0008270,GO:0008833,GO:0110165
jg4906.t3	GO:0005737,GO:0005829,GO:0005871,GO:0005874,GO:0006886,GO:0007018,GO:0007155,GO:0008088,GO:0015631,GO:0016020,GO:0019894,GO:0030424,GO:0030426,GO:0031410,GO:0031982,GO:0035253,GO:0035418,GO:0035617,GO:0043005,GO:0043025,GO:0043227
jg3572.t1	GO:0005201,GO:0005587,GO:0005604,GO:0005615,GO:0007391,GO:0030020,GO:0030198,GO:0035848,GO:0048621,GO:0055013,GO:0060729,GO:0062023,GO:0071711
jg3381.t1	GO:0001932,GO:0004930,GO:0005509,GO:0005886,GO:0007156,GO:0007413,GO:0032880,GO:0036514,GO:0036515,GO:0060271,GO:0097475,GO:0098609,GO:1904938
jg4739.t1	GO:0003693,GO:0004803,GO:0006313,GO:0015074,GO:0016740,GO:0046872
jg4792.t1	GO:0003677,GO:0003911,GO:0006260,GO:0006281,GO:0046872
jg4052.t1	GO:0007507,GO:0007519,GO:0030552,GO:0042383,GO:0042391,GO:0051146
jg3101.t1	GO:0004605,GO:0005789,GO:0007291,GO:0007430,GO:0007601,GO:0007602,GO:0008610,GO:0010513,GO:0010868,GO:0010883,GO:0016024,GO:0016056,GO:0043052
jg3181.t1	GO:0005737,GO:0006508,GO:0008236,GO:0016805
jg3848.t1	GO:0004089,GO:0008270,GO:0016020,GO:0019031,GO:0019062,GO:0046718,GO:0055036
jg3216.t1	GO:0005654,GO:0005793,GO:0005794,GO:0005801,GO:0006506,GO:0006888,GO:0030145,GO:0033116,GO:0034235,GO:0062050,GO:0070971
jg5152.t1	GO:0004984,GO:0005549,GO:0005886,GO:0007165,GO:0007608,GO:0016020,GO:0032590,GO:0050911
jg3312.t1	GO:0000978,GO:0000981,GO:0001228,GO:0001553,GO:0001779,GO:0003677,GO:0003682,GO:0005634,GO:0005737,GO:0006357,GO:0006952,GO:0007259,GO:0007565,GO:0007595,GO:0008284,GO:0019218,GO:0019221,GO:0019915,GO:0030155,GO:0030856,GO:0032743,GO:0040018,GO:0042104,GO:0042127,GO:0042448,GO:0042803,GO:0043029,GO:0043066,GO:0043434,GO:0045579,GO:0045647,GO:0045648,GO:0045931,GO:0045944,GO:0046543,GO:0046544,GO:0046983,GO:0050729,GO:0060397,GO:0071363,GO:0071364
jg3312.t2	GO:0000278,GO:0000785,GO:0000978,GO:0000981,GO:0001228,GO:0001553,GO:0001779,GO:0001787,GO:0003682,GO:0003700,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0006357,GO:0006366,GO:0006952,GO:0007259,GO:0007565,GO:0007595,GO:0019218,GO:0019221,GO:0019530,GO:0019915,GO:0030183,GO:0030218,GO:0030856,GO:0032355,GO:0032743,GO:0032819,GO:0032825,GO:0032870,GO:0033028,GO:0033033,GO:0033077,GO:0035259,GO:0040014,GO:0040018,GO:0042104,GO:0042127,GO:0042267,GO:0042448,GO:0042492,GO:0042802,GO:0042803,GO:0043029,GO:0043434,GO:0045579,GO:0045588,GO:0045647,GO:0045648,GO:0045931,GO:0045944,GO:0045954,GO:0046543,GO:0046544,GO:0046983,GO:0048541,GO:0050729,GO:0050798,GO:0060397,GO:0070669,GO:0070670,GO:0070672,GO:0071363,GO:0071364,GO:0090575,GO:0097531
jg4985.t1	GO:0005634,GO:0005743,GO:0032981
jg4882.t1	NA
jg4882.t2	NA
jg4260.t1	GO:0000978,GO:0000981,GO:0001708,GO:0003015,GO:0005634,GO:0006357,GO:0007507,GO:0030381,GO:0035050,GO:0035223,GO:0042659,GO:0042684,GO:0045944
jg3901.t1	GO:0003677,GO:0006310,GO:0015074
jg5077.t1	GO:0000122,GO:0000785,GO:0001560,GO:0001570,GO:0001666,GO:0003231,GO:0003713,GO:0005634,GO:0006325,GO:0006357,GO:0006366,GO:0007507,GO:0008284,GO:0008285,GO:0010628,GO:0010659,GO:0010667,GO:0010718,GO:0010832,GO:0030511,GO:0035035,GO:0035733,GO:0035886,GO:0042826,GO:0043954,GO:0045661,GO:0045815,GO:0045893,GO:0045944,GO:0045987,GO:0048286,GO:0048565,GO:0051145,GO:0051150,GO:0051152,GO:0055007,GO:0055012,GO:0060065,GO:0060157,GO:0060354,GO:0060379,GO:0060947,GO:0061049,GO:0061629,GO:0070412,GO:0071363,GO:0071456,GO:0097070,GO:0140297,GO:1900222,GO:1900239,GO:1902895,GO:1904706,GO:1904753,GO:2000587,GO:2000727,GO:2001015
jg3147.t1	GO:0004838,GO:0005739,GO:0006103,GO:0006520,GO:0006536,GO:0006559,GO:0006572,GO:0006979,GO:0009058,GO:0014070,GO:0016597,GO:0030170,GO:0042802,GO:0046689,GO:0051384,GO:0071548
jg5151.t1	GO:0005524,GO:0005886,GO:0015031,GO:0015833,GO:0016887,GO:0030420,GO:0030435
jg4480.t1	GO:0005501,GO:0007601,GO:0007602,GO:0016063,GO:0016918,GO:0019841,GO:1902936
jg4841.t1	GO:0005524,GO:0008514,GO:0015562,GO:0015711,GO:0016020,GO:0016887,GO:0042626,GO:0055085,GO:0140359
jg3549.t1	GO:0001916,GO:0002821,GO:0005123,GO:0006915,GO:0008625,GO:0031265,GO:0032729,GO:0032757,GO:0032760,GO:0033077,GO:0035877,GO:0036462,GO:0042104,GO:0042802,GO:0043029,GO:0043123,GO:0045087,GO:0045089,GO:0045651,GO:0045862,GO:0045944,GO:0048535,GO:0048536,GO:0048538,GO:0051607,GO:0060090,GO:0060340,GO:0060546,GO:0070236,GO:0071260,GO:0071550,GO:0089720,GO:0097049,GO:0097191,GO:0097192,GO:0097342,GO:0097527,GO:2000454,GO:2001238
jg4541.t1	GO:0000124,GO:0003677,GO:0005634,GO:0005669,GO:0006367,GO:0017025,GO:0046695,GO:0046982,GO:0051123
jg3173.t1	GO:0005743,GO:0007049,GO:0034551,GO:0051301,GO:0070469
jg3041.t1	GO:0005764,GO:0008474,GO:0016790,GO:0098734
jg3787.t1	GO:0005096,GO:0005938,GO:0007165,GO:0009846,GO:0009860,GO:0009865,GO:0016324,GO:0031267,GO:0035024,GO:0043547,GO:0045177,GO:0048868,GO:0070382,GO:0090406,GO:0090630
jg3137.t1	GO:0005502,GO:0005654,GO:0005813,GO:0005829,GO:0007601,GO:0019841,GO:0050896,GO:1902936
jg4296.t1	NA
jg4070.t1	GO:0000978,GO:0000981,GO:0005634,GO:0005737,GO:0009653,GO:0016360,GO:0030154,GO:0043565,GO:0045165,GO:0045665,GO:0045893,GO:0045944
jg3395.t1	GO:0000287,GO:0006099,GO:0006107,GO:0008964,GO:0015977
jg4682.t1	GO:0004674,GO:0005524,GO:0016301,GO:0016310,GO:0019901,GO:0106310
jg3228.t1	GO:0000287,GO:0005975,GO:0008966
jg4083.t1	GO:0005262,GO:0005743,GO:0006851,GO:0007015,GO:0008016,GO:0015292,GO:0019722,GO:0032024,GO:0034704,GO:0036444,GO:0042593,GO:0042802,GO:0043009,GO:0051259,GO:0051560,GO:0051561,GO:0051649,GO:0060027,GO:1990246
jg3301.t1	GO:0005524,GO:0005886,GO:0015439,GO:0016887,GO:0017004
jg4867.t1	GO:0000172,GO:0001682,GO:0003723,GO:0004526,GO:0005655,GO:0006364,GO:0008033,GO:0033204
jg4316.t1	GO:0005743,GO:0006740,GO:0008746,GO:0050661,GO:0072593,GO:1902600
jg3681.t1	
jg2938.t1	GO:0042302
jg3625.t1	GO:0005184,GO:0005576,GO:0006939,GO:0006940,GO:0007204,GO:0007218,GO:0007528,GO:0008343,GO:0008344,GO:0008345,GO:0033555,GO:0071855
jg5122.t1	GO:0042302
jg4634.t1	GO:0004623,GO:0005615,GO:0005739,GO:0005764,GO:0005829,GO:0016042,GO:0045454,GO:0047184,GO:0051920
jg4330.t1	GO:0016301,GO:0016310
jg3348.t1	GO:0015267,GO:0016020
jg4502.t1	GO:0004846,GO:0005777,GO:0006144,GO:0019628
jg3022.t1	GO:0005524,GO:0005576,GO:0008252,GO:0009166,GO:0046872
jg4648.t1	GO:0003341,GO:0005524,GO:0005858,GO:0005874,GO:0005929,GO:0005930,GO:0008569,GO:0016887,GO:0030286,GO:0031514,GO:0036126,GO:0036156,GO:0036159,GO:0045505,GO:0051959,GO:0060285,GO:0060294,GO:0097729
jg3444.t1	GO:0005385,GO:0005789,GO:0005794,GO:0006829,GO:0006882,GO:0030183,GO:0098773,GO:0110075
jg3994.t1	GO:0000398,GO:0003723,GO:0005634,GO:0071007
jg5016.t1	GO:0005179,GO:0005615,GO:0008083
jg4302.t1	GO:0006520,GO:0030170,GO:0036467,GO:0036468,GO:0042423
jg3364.t1	GO:0000978,GO:0000981,GO:0001707,GO:0001708,GO:0001709,GO:0003007,GO:0003677,GO:0005634,GO:0006357,GO:0007280,GO:0007442,GO:0007443,GO:0007494,GO:0007509,GO:0042803,GO:0045944
jg3775.t1	GO:0001650,GO:0003714,GO:0005102,GO:0005634,GO:0005777,GO:0005778,GO:0005829,GO:0007031,GO:0008017,GO:0008320,GO:0016020,GO:0016558,GO:0016560,GO:0016561,GO:0030674,GO:0032091,GO:0032991,GO:0034453,GO:0034614,GO:0036250,GO:0042802,GO:0043433,GO:0044721,GO:0045892,GO:0048487,GO:0065003,GO:1990429
jg3052.t1	GO:0005635,GO:0005789,GO:0006629,GO:0071763
jg3801.t1	GO:0004497,GO:0005506,GO:0005789,GO:0016705,GO:0020037
jg4341.t1	GO:0000049,GO:0001514,GO:0005524,GO:0005739,GO:0005829,GO:0016301,GO:0016310,GO:0043915
jg4053.t1	GO:0000981,GO:0005634,GO:0007411,GO:0007423,GO:0016319,GO:0045944,GO:0046983,GO:0048843,GO:0061564,GO:0070888
jg4445.t1	GO:0000139,GO:0004653,GO:0005112,GO:0005794,GO:0005795,GO:0006493,GO:0007424,GO:0008593,GO:0009312,GO:0030246,GO:0046872
jg3183.t1	GO:0004484,GO:0004651,GO:0005524,GO:0005525,GO:0005634,GO:0006370,GO:0006396,GO:0008138,GO:0008192,GO:0016311,GO:0050355,GO:0140818
jg2957.t1	GO:0005737,GO:0005768,GO:0006511,GO:0008270,GO:0010008,GO:0016197,GO:0016567,GO:0061630,GO:1904300
jg4327.t1	GO:0016020,GO:0016491
jg4152.t1	GO:0003723,GO:0005654,GO:0005829,GO:0005847,GO:0006397
jg2995.t1	GO:0000166,GO:0005789,GO:0047676,GO:1901480
jg3840.t1	GO:0001835,GO:0005125,GO:0005615,GO:0005737,GO:0005829,GO:0006935,GO:0031410,GO:0031965,GO:0050861
jg3380.t1	
jg3140.t1	GO:0005737,GO:0005814,GO:0030425,GO:0035869,GO:0036064,GO:0046872,GO:0060271
jg3709.t1	GO:0004222,GO:0005886,GO:0006508,GO:0046872
jg3571.t1	GO:0000122,GO:0000785,GO:0000978,GO:0000981,GO:0003700,GO:0005634,GO:0006357,GO:0007219,GO:0007411,GO:0007422,GO:0007423,GO:0007601,GO:0008407,GO:0008594,GO:0016360,GO:0042051,GO:0043066,GO:0043425,GO:0043565,GO:0045944,GO:0046530,GO:0046872
jg3498.t1	GO:0005262,GO:0005886,GO:0030672,GO:0035212,GO:0042802,GO:0043525,GO:0046530,GO:0048488,GO:0099533,GO:0150007,GO:0150008
jg3951.t1	GO:0005634,GO:0005654,GO:0005730,GO:0006397,GO:0010587,GO:0060965
jg5159.t1	GO:0000122,GO:0000978,GO:0001222,GO:0001227,GO:0003700,GO:0003714,GO:0005634,GO:0006357,GO:0014018,GO:0030424,GO:0043058,GO:0043059,GO:0043066,GO:0043204,GO:0045664,GO:0046676,GO:0046872,GO:0046929
jg5039.t1	GO:0003677,GO:0005634,GO:0006310,GO:0015074
jg5039.t2	GO:0003677,GO:0005634,GO:0006310,GO:0015074
jg3935.t1	GO:0005787,GO:0005789,GO:0006465,GO:0045047
jg4463.t1	GO:0000272,GO:0004099,GO:0005615,GO:0006032,GO:0008270
jg3661.t1	GO:0005524,GO:0008514,GO:0015562,GO:0015711,GO:0016020,GO:0016887,GO:0042626,GO:0055085,GO:0140359
jg4702.t1	GO:0003991,GO:0005524,GO:0005737,GO:0006526,GO:0016310,GO:0042450
jg4172.t1	GO:0001725,GO:0003779,GO:0005829,GO:0005912,GO:0007507,GO:0030018,GO:0030036,GO:0031941,GO:0046872,GO:0051371,GO:0061061
jg3083.t1	GO:0003091,GO:0005886,GO:0006833,GO:0015250,GO:0016020,GO:0016323,GO:0016324,GO:0050891,GO:0055085
jg5133.t1	GO:0005789,GO:0008654,GO:0016020
jg5133.t2	GO:0005789,GO:0008654,GO:0016020
jg4433.t1	GO:0005778,GO:0005783,GO:0005789,GO:0030548,GO:0031410,GO:0051131,GO:2000010
jg4761.t1	GO:0003676,GO:0005634,GO:0005737,GO:0015074,GO:0045787,GO:0050679
jg4773.t1	GO:0019284,GO:0019509,GO:0046523
jg3349.t1	GO:0015267,GO:0016020
jg4539.t1	GO:0000287,GO:0004674,GO:0005524,GO:0005737,GO:0005829,GO:0006468,GO:0006884,GO:0006979,GO:0007165,GO:0007231,GO:0009410,GO:0010820,GO:0018107,GO:0019901,GO:0035556,GO:0038116,GO:0038146,GO:0042802,GO:0046777,GO:0070294,GO:0071474,GO:0071476,GO:0106310,GO:1901017,GO:1901380,GO:1990869
jg3686.t1	GO:0015234,GO:0015888,GO:0016020,GO:0031923
jg4049.t1	GO:0001522,GO:0003723,GO:0005634,GO:0009982,GO:0031119
jg4781.t1	GO:0003676,GO:0003887,GO:0003964,GO:0004190,GO:0004519,GO:0006508,GO:0015074,GO:0042575
jg4366.t1	GO:0003723,GO:0005634,GO:0005847,GO:0006378,GO:0006398,GO:0035363,GO:0061689
jg4366.t2	GO:0005654,GO:0005737,GO:0005829,GO:0005847,GO:0005856,GO:0005886,GO:0005923,GO:0006378,GO:0007155,GO:0016604,GO:0032091,GO:0097165
jg3281.t1	GO:0005506,GO:0005634,GO:0005737,GO:0010308,GO:0010309,GO:0016151,GO:0019509
jg3311.t1	GO:0005347,GO:0005739,GO:0005743,GO:0015217,GO:0015228,GO:0015866,GO:0015867,GO:0035349,GO:0043262,GO:0080121,GO:0080122
jg5182.t1	GO:0005634,GO:0006897,GO:0008157,GO:0009306,GO:0016020,GO:0030479,GO:0030866,GO:2000370
jg3650.t1	GO:0000287,GO:0004450,GO:0005739,GO:0005829,GO:0006097,GO:0006099,GO:0006102,GO:0006103,GO:0006739,GO:0045335,GO:0051287
jg5055.t1	GO:0004416,GO:0019243,GO:0046872
jg3618.t1	GO:0000492,GO:0001650,GO:0003723,GO:0005634,GO:0005654,GO:0005726,GO:0005730,GO:0008023,GO:0016363,GO:0030515,GO:0030674,GO:0032991,GO:0042802,GO:0045202,GO:0045944,GO:0046872,GO:0048786,GO:0051117,GO:0070761
jg4280.t1	GO:0000287,GO:0003862,GO:0005737,GO:0009098,GO:0051287
jg5008.t1	GO:0004642,GO:0005524,GO:0005737,GO:0006164,GO:0006189,GO:0006541,GO:0046872
jg5097.t1	GO:0003677
jg3612.t1	GO:0016999,GO:0042802,GO:0042803,GO:0046353,GO:0046356,GO:0071236,GO:0120225,GO:1901742
jg3624.t1	GO:0003677,GO:0004386,GO:0005524,GO:0006281,GO:0016887
jg4913.t1	GO:0004622,GO:0005789,GO:0005886,GO:0006643,GO:0007272,GO:0007608,GO:0016042,GO:0034236,GO:0034349,GO:0045494,GO:0046470,GO:0051402,GO:0061024,GO:0072657,GO:0102545,GO:2000480
jg3266.t1	GO:0005452,GO:0005886,GO:0006164,GO:0006221,GO:0008509,GO:0008510,GO:0015701,GO:0016020,GO:0016323,GO:0016324,GO:0032420,GO:0051453,GO:0055085,GO:0060117,GO:0071363,GO:0090383
jg3021.t1	GO:0006325,GO:0044665,GO:0044666,GO:0048188
jg3021.t2	GO:0006325,GO:0044665,GO:0044666,GO:0048188
jg3302.t1	GO:0006511,GO:0016567,GO:0031461,GO:0031625,GO:0043223
jg4168.t1	GO:0005524,GO:0005525
jg3033.t1	GO:0000287,GO:0001669,GO:0001707,GO:0001843,GO:0004674,GO:0004679,GO:0004691,GO:0004712,GO:0005524,GO:0005634,GO:0005737,GO:0005739,GO:0005813,GO:0005829,GO:0005930,GO:0005952,GO:0006397,GO:0006611,GO:0007189,GO:0016310,GO:0016607,GO:0019901,GO:0019904,GO:0030145,GO:0031594,GO:0031625,GO:0032024,GO:0034237,GO:0034605,GO:0036126,GO:0043197,GO:0044853,GO:0045667,GO:0045722,GO:0045879,GO:0046827,GO:0048240,GO:0048471,GO:0051726,GO:0061136,GO:0070417,GO:0070613,GO:0071333,GO:0071374,GO:0071377,GO:0097546,GO:0098978,GO:0099170,GO:0106310,GO:1904262,GO:1904539,GO:1990044,GO:2000810
jg4528.t1	GO:0005737,GO:0007088,GO:0010824,GO:0016567,GO:0019005,GO:0019901,GO:0031146,GO:0043161,GO:0080008
jg3934.t1	GO:0002052,GO:0005158,GO:0005737,GO:0019901,GO:0046628
jg3182.t1	GO:0000349,GO:0000381,GO:0000398,GO:0000974,GO:0002009,GO:0005634,GO:0007443,GO:0007510,GO:0008380,GO:0071007,GO:0071011,GO:0071013,GO:0071014
jg5104.t1	GO:0005886,GO:0015574,GO:0015771,GO:0051119
jg3335.t1	GO:0000082,GO:0000122,GO:0000209,GO:0000922,GO:0001831,GO:0005112,GO:0005634,GO:0005654,GO:0005737,GO:0005794,GO:0005813,GO:0005827,GO:0005829,GO:0005886,GO:0006511,GO:0006513,GO:0006888,GO:0006954,GO:0007080,GO:0007229,GO:0007369,GO:0008284,GO:0010467,GO:0016020,GO:0016055,GO:0016477,GO:0016567,GO:0017145,GO:0030030,GO:0030332,GO:0031145,GO:0031208,GO:0031398,GO:0031463,GO:0031625,GO:0031648,GO:0032467,GO:0032480,GO:0035024,GO:0036126,GO:0040016,GO:0042802,GO:0043149,GO:0043161,GO:0044346,GO:0045842,GO:0048208,GO:0051865,GO:0061630,GO:0070062,GO:0070936,GO:0071230,GO:0071630,GO:0072576,GO:0072686,GO:0097193,GO:0098794,GO:0098978,GO:0140252,GO:0160072,GO:1901992,GO:1904263
jg5153.t1	GO:0003723,GO:0003887,GO:0003964,GO:0004190,GO:0004523,GO:0006310,GO:0006508,GO:0015074,GO:0030430,GO:0042025,GO:0044423,GO:0044826,GO:0046718,GO:0046872,GO:0075713,GO:0075732
jg3594.t1	GO:0003400,GO:0003677,GO:0005085,GO:0005096,GO:0005634,GO:0005789,GO:0006888,GO:0009306,GO:0016020,GO:0032527,GO:0048208,GO:0051020,GO:0070971
jg4469.t1	NA
jg3876.t1	GO:0003677,GO:0006368,GO:0008023,GO:0031491,GO:0032968,GO:0034728,GO:0042393
jg5099.t1	GO:0000463,GO:0000466,GO:0005654,GO:0030687,GO:0043021,GO:0070180,GO:0070545
jg2967.t1	GO:0005768,GO:0005802,GO:0007040,GO:0030136,GO:0031901,GO:0080025,GO:1902936
jg3274.t1	GO:0005524,GO:0005739,GO:0005743,GO:0007005,GO:0016887,GO:0042645
jg3732.t1	GO:0003924,GO:0005525,GO:0005801,GO:0005802,GO:0007030,GO:0016020,GO:0016192,GO:0031985,GO:0032482,GO:0043231
jg3643.t1	GO:0004930,GO:0005886,GO:0007166,GO:0008340,GO:0042594
jg4940.t1	GO:0003676,GO:0003887,GO:0004190,GO:0005524,GO:0006508,GO:0008270,GO:0015074,GO:0042575
jg3144.t1	GO:0000938,GO:0005794,GO:0005829,GO:0006605,GO:0006896,GO:0007041,GO:0010008,GO:0010668,GO:0016020,GO:0019905,GO:0032456,GO:0032588,GO:0042147,GO:0048471,GO:0048611,GO:0055037,GO:0090119,GO:1990745
jg3037.t1	GO:0005576,GO:0005737,GO:0005886,GO:0005911,GO:0006833,GO:0007605,GO:0009897,GO:0009925,GO:0009992,GO:0010008,GO:0010574,GO:0015250,GO:0015670,GO:0016020,GO:0016323,GO:0030315,GO:0031253,GO:0032691,GO:0032715,GO:0032991,GO:0033326,GO:0042383,GO:0042802,GO:0050891,GO:0051289,GO:0051649,GO:0060354,GO:0070295,GO:0071333,GO:0071346,GO:0090660,GO:0097450,GO:0098609
jg4619.t1	NA
jg4127.t1	GO:0003682,GO:0005634,GO:0005654,GO:0006281,GO:0006974,GO:0007095,GO:0010212,GO:0045860,GO:0071168,GO:1905168,GO:2001032
jg3495.t1	GO:0000139,GO:0003924,GO:0005525,GO:0005802,GO:0005829,GO:0006895,GO:0008543,GO:0015031,GO:0019003,GO:0031901,GO:0032456,GO:0032880,GO:0042742,GO:0045335,GO:0045995,GO:0055037,GO:0090382
jg5169.t1	GO:0003676,GO:0003887,GO:0005737,GO:0008270,GO:0015074,GO:0019899,GO:0042575
jg3499.t1	GO:0005524,GO:0005739,GO:0005743,GO:0005750,GO:0007005,GO:0016887,GO:0032979,GO:0032981,GO:0033617,GO:0034551
jg3733.t1	GO:0005634,GO:0005739,GO:0005829,GO:0016226,GO:0030170,GO:0031071,GO:0044571,GO:0046872,GO:0051536,GO:0070903,GO:1990221
jg4063.t1	GO:0002225,GO:0005121,GO:0005576,GO:0005615,GO:0008045,GO:0008063,GO:0008083,GO:0021556,GO:0031637,GO:0043524,GO:0045087,GO:0048018,GO:0048167
jg3251.t1	GO:0000302,GO:0005615,GO:0005783,GO:0006006,GO:0006629,GO:0006869,GO:0007420,GO:0010642,GO:0014012,GO:0015485,GO:0022626,GO:0030425,GO:0042246,GO:0042308,GO:0043025,GO:0048471,GO:0048662,GO:0048678,GO:0051895,GO:0060588,GO:0071638,GO:1900016,GO:2000098,GO:2000405
jg2989.t1	GO:0003682,GO:0006353,GO:0032785,GO:0035097,GO:0048188,GO:0071027
jg4493.t1	GO:0004385,GO:0005886,GO:0005911,GO:0016020
jg4881.t1	GO:0004930,GO:0005886,GO:0007166,GO:0007186,GO:0008340,GO:0016020,GO:0042594,GO:0048856
jg4060.t1	GO:0004725,GO:0016311,GO:0017017,GO:0017018
jg4735.t1	GO:0003682,GO:0004518,GO:0005634,GO:0035098,GO:0035102,GO:0040029,GO:0046872
jg3590.t1	NA
jg3012.t1	GO:0000049,GO:0004818,GO:0005524,GO:0005739,GO:0005759,GO:0006424,GO:0008270
jg4158.t1	GO:0000775,GO:0001755,GO:0005730,GO:0005737,GO:0005819,GO:0005886,GO:0007049,GO:0016020,GO:0030496,GO:0031267,GO:0051301
jg3282.t1	GO:0000291,GO:0000932,GO:0003697,GO:0003727,GO:0005634,GO:0005665,GO:0006366,GO:0006367,GO:0031369,GO:0045948,GO:0060213
jg4665.t1	GO:0005576
jg4032.t1	GO:0005085,GO:0007264,GO:0016020,GO:0030036,GO:0043087,GO:0045202,GO:0050770,GO:0050772,GO:0050803,GO:0051491
jg5017.t1	GO:0005179,GO:0005615,GO:0008083
jg4100.t1	GO:0000463,GO:0000466,GO:0005654,GO:0030687,GO:0043021,GO:0070545
jg3810.t1	GO:0000010,GO:0004659,GO:0005759,GO:0005829,GO:0006744,GO:0008299,GO:0021549,GO:0046982,GO:0050878,GO:0052923,GO:0097269,GO:1990234
jg3821.t1	GO:0004984,GO:0005549,GO:0007165,GO:0016020
jg4586.t1	GO:0005351,GO:0005765,GO:0005829,GO:0005886,GO:0006811,GO:0006820,GO:0006865,GO:0009617,GO:0015136,GO:0015538,GO:0015739,GO:0016020,GO:0016323,GO:0022857,GO:0030672,GO:0042880
jg3230.t1	GO:0005930,GO:0005952,GO:0007283,GO:0034237,GO:0035686,GO:0051018
jg3300.t1	GO:0000768,GO:0000978,GO:0000981,GO:0001228,GO:0003677,GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0006357,GO:0006366,GO:0008270,GO:0042063,GO:0042826,GO:0045893,GO:0045944,GO:0060018,GO:0060143,GO:0060670,GO:0060706,GO:0060800,GO:1990837
jg3233.t1	GO:0003911,GO:0006260,GO:0006281,GO:0046872
